AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Intervention,AVG_Correct Reward Collection,AVG_Correct touch latency,AVG_End Summary - % Correct,AVG_End Summary - Condition,AVG_End Summary - No Correction Trials,AVG_End Summary - Trials Completed,AVG_Incorrect Touch Latency
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-14 1:22:21 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0445666666666666,2.1206,80,1165.682,8,30,3.30225
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-15 1:31:44 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),0.9769666666666665,2.0444,100,1147.332,,30,
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-16 1:50:04 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0256333333333332,1.8010333333333333,96.667,990.138,1,30,2.221
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-17 2:04:29 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),0.9560666666666666,1.399733333333333,93.333,932.791,2,30,4.6495
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-20 2:02:09 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0090666666666666,1.4238666666666664,96.667,865.776,1,30,1.885
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-21 1:47:07 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),0.9698666666666668,1.258233333333333,80,995.23,8,30,1.473625
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-22 1:48:24 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0487,1.5900333333333334,93.333,941.398,2,30,1.67
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-23 1:55:12 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.1399,1.5539999999999998,96.667,844.263,1,30,4.321
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-24 1:40:59 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0520333333333334,1.594366666666667,100,793.123,,30,
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-27 2:13:08 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),0.9688666666666664,1.6906666666666663,100,788.978,,30,
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-28 2:15:54 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),0.9338000000000001,1.7311666666666667,96.667,839.394,1,30,1.944
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-29 1:57:11 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.9146129032258064,1.3691290322580647,93.333,827.962,2,30,2.1635
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-06-30 2:31:09 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),0.9736333333333335,1.825766666666667,93.333,846.924,2,30,3.825
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-07-02 2:08:32 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.5792903225806454,1.9917419354838706,90,863.947,3,30,4.577
515Fm6,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discriminationv3,30,3600,2016-07-04 2:52:17 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0321999999999998,1.5196999999999998,93.333,839.628,2,30,1.5975000000000001
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Baseline,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Baselinev3,30,3600,2016-06-11 1:49:23 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.5423333333333331,2.904466666666667,90,1066.538,4,30,5.83125
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Baseline,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Baselinev3,30,3600,2016-06-12 1:39:04 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.1012333333333333,2.7257000000000007,93.333,953.904,2,30,3.1975
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-13 1:46:52 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0389,4.822699999999999,,3600,91,11,2.934098901098901
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-14 1:41:58 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),2.1968333333333336,5.254499999999999,8.333,3600,66,12,3.5762388059701493
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-15 1:55:02 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.59408,3.8264,20.833,3600,65,24,3.223015151515152
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-16 1:57:59 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.120307692307692,3.5876923076923077,35.714,3600,54,14,5.1005636363636375
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-17 2:09:22 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.3296896551724136,4.648206896551725,50,2704.173,38,30,3.4489230769230765
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-20 2:02:50 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0920666666666667,3.428666666666667,66.667,2167.606,21,30,5.230047619047618
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-21 1:45:01 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.1182333333333334,2.8134333333333337,66.667,2206.25,18,30,5.341166666666667
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-22 1:54:12 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0757586206896554,2.8946896551724137,56.667,1608.652,17,30,3.2471666666666668
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-23 2:13:22 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),2.1002,2.954666666666667,60,1919.1,18,30,5.008526315789474
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-24 1:52:14 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.3255172413793106,2.821172413793103,80,1327.399,7,30,4.5835
515Fm7,7_10      ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_PVD,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Reversal,<img src ="../assets/task_images/800x600-flag-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>;<img src ="../assets/task_images/800x600-marbles-240x240.bmp" width='30' height='30' style='margin-top:15px;'/>,,PD Analysis,Mouse Pairwise Discrimination Reversal v3,30,3600,2016-06-27 2:29:01 PM,Stereotaxic viral injection of AAV-GFP in the dorsomedial striatum of control VAChT^flox/flox mice (control surgery for mice injected with AAV-Cre),1.0236333333333332,2.7719999999999994,93.333,1014.583,2,30,18.381
