AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,Intervention,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
511Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-11-15 2:58:37 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,10,5,1,5,1.288848484848485,82.5,2412.172,20,50,74.78541666666666,1,1.208272727272727,1,1.3221428571428573,1,16.953226255813956,1.25,1.288848484848485,2
511Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-11-21 2:47:48 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,9,6,3,4,1.2654848484848482,80.5,2669.414,18,50,79.90208333333332,1,1.1784545454545454,1,1.9111249999999997,1,19.09830938,1,1.2654848484848482,2
503Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-06-24 12:47:13 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,7,,1,7,0.9255,83.7,1689.906,14,50,87.33200000000001,1,1.2279722222222227,1,1.4674285714285715,1,14.963979302325582,1.1666666666666667,0.9255,2
503Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-06-17 1:06:33 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,5,5,2,59,0.9543333333333336,78.9,3600,11.6,43,78.60952380952382,1,1.7496666666666663,1,2.241875,1,11.034335485714289,2.6818181818181817,0.9543333333333336,4
503Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-06-21 12:48:10 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,7,5,1,11,1.0110833333333333,83.7,3074.1,14,50,92.05400000000002,1,1.7251944444444445,1,2.2295714285714285,1,13.808873125,1.1,1.0110833333333333,4
509Fm1,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-06-22 1:01:49 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,5,,,13,0.8861111111111112,87.1,3600,13.9,36,72.82352941176468,1,1.7192592592592593,1,1.2605,1,19.627949444444443,1.625,0.8861111111111112,4
509Fm1,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,2016-07-18 1:01:20 PM,600,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,26,2,,7,0.8043157894736842,79.2,1819.151,52,50,84.53541666666668,1,0.9721578947368423,1,3.2544000000000004,1,53.095778599999996,1,0.8043157894736842,0.6000000000000005
509Fm1,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1500ms_Var1,50,3600,2016-07-25 12:58:43 PM,1500,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,9,3,,3,0.8352432432432435,90.2,973.169,18,50,79.01020408163261,1,0.9905135135135137,1,1.95975,1,16.080477390243907,1.5,0.8352432432432435,1.5
509Fm1,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-07-11 1:05:39 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,2,18,4,8,1.1609318181818182,91.7,1385.418,4,50,83.99166666666666,1,1.1033409090909094,1,1.2802499999999999,1,9.647702900000002,1.3333333333333333,1.1609318181818182,2
502Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-07-05 12:59:35 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,4,25,,2,1.412341463414634,89.1,2771.734,8,50,86.77599999999998,1,2.014951219512195,1,1.5422,1,9.963675239130433,1,1.412341463414634,4
502Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,2016-07-25 12:58:18 PM,600,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,27,13,,2,1.2753,87,2476.282,54,50,91.71956521739128,1,0.8001999999999999,1,0.5059999999999999,1,66.27955340000003,1,1.2753,0.6000000000000005
509Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,2016-08-31 1:06:45 PM,800,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,16,1,,8,0.8539230769230767,76.5,1782.744,32,50,69.36122448979593,1,0.8584615384615386,1,1.71075,1,38.513897199999995,1.6,0.8539230769230767,0.7999999999999997
502Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1000ms_var1,50,3600,2016-08-04 12:28:49 PM,1000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,10,11,,2,1.0309354838709675,77.5,1782.678,20,50,68.11224489795919,1,1.0206129032258064,1,1.984888888888889,1,25.969030599999996,2,1.0309354838709675,1
509Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-07-20 12:51:06 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,12,3,1,2,0.9522666666666668,78.9,2540.655,24,50,72.65,1,1.2526000000000002,1,2.4511249999999998,1,22.789320638297877,1,0.9522666666666668,2
509Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-07-22 2:25:38 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,13,,,9,0.9471176470588235,91.9,2579.993,26,50,84.81063829787234,1,1.443558823529412,1,3.347666666666667,1,35.64252820000001,1.8,0.9471176470588235,2
509Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-07-26 12:59:57 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,13,2,,7,0.9689200000000001,78.1,3600,28.9,45,72.19268292682929,1,1.19136,1,2.447571428571429,1,43.06096822222222,1.1666666666666667,0.9689200000000001,2
509Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-08-03 12:54:15 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,5,3,,2,1.3265897435897434,86.7,2027.687,10,50,87.62708333333332,1,1.4211794871794867,1,1.7658333333333334,1,19.557856200000007,1,1.3265897435897434,2
509Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-08-05 12:45:38 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,12,4,,1,1.6555999999999997,92.1,1628.786,24,50,95.52127659574468,1,1.197742857142857,1,1.6076666666666666,1,30.191987799999993,1,1.6555999999999997,2
524Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-09-27 1:20:25 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,8,11,,17,1.2803243243243245,88.1,1980.614,16,50,94.40199999999999,1,2.209648648648648,1,4.3212,1,16.7238552244898,1.2142857142857142,1.2803243243243245,4
524Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-09-29 1:11:51 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,13,6,,3,1.2876451612903226,83.8,1416.465,26,50,77.24130434782613,1,1.7902580645161288,1,2.649,1,35.57983359999999,1,1.2876451612903226,4
524Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,2016-11-01 12:48:25 PM,800,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,21,3,1,4,1.15348,86.2,1357.675,42,50,87.99183673469386,1,0.92536,1,1.60225,1,50.254788000000005,1,1.15348,0.7999999999999997
524Fm4,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1000ms_var1,50,3600,2016-10-25 1:04:49 PM,1000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,19,4,,2,1.0984827586206898,93.5,1232.495,38,50,97.262,1,1.2096206896551722,1,0.6789999999999999,1,36.24650857142858,1,1.0984827586206898,1
526Fm5,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,2016-10-06 1:45:00 PM,800,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,15,,,2,0.8995185185185185,77.1,1776.264,30,50,71.73125,1,0.9698148148148148,1,1.9455,1,30.057336399999993,1,0.8995185185185185,0.7999999999999997
526Fm5,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1500ms_Var1,50,3600,2016-09-26 1:02:07 PM,1500,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,8,4,,4,0.9448461538461543,92.9,1695.504,16,50,95.462,1,1.1236410256410256,1,1.0359999999999998,1,9.39596046875,2,0.9448461538461543,1.5
526Fm5,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2016-10-12 1:21:04 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,1,9,,10,1.0771956521739128,93.9,1797.276,2,50,90.10204081632655,1,1.1467391304347827,1,0.48299999999999993,1,4.433367837209303,1.25,1.0771956521739128,2
503Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-06-24 12:50:09 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,6,10,4,66,1.7684074074074074,73,3600,14,43,79.15952380952382,1,1.7339259259259265,1,1.8277,1,21.140917441860463,2.3214285714285716,1.7684074074074074,4
503Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-06-27 1:07:39 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,7,4,,15,1.1105,74.4,2907.66,14,50,66.5591836734694,1,2.1590000000000003,1,2.394454545454545,1,22.623500200000002,1.5,1.1105,4
503Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_800ms_var1,50,3600,2016-08-09 1:02:57 PM,800,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,25,7,9,4,4.926631578947368,76,2563.806,50,50,67.86250000000003,1,0.9042631578947369,1,1.6001666666666665,1,43.36385040000001,1,4.926631578947368,0.7999999999999997
503Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1000ms_var1,50,3600,2016-08-02 12:56:39 PM,1000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,12,7,,9,0.9522,78.9,1911.068,24,50,82.16666666666669,1,0.9548000000000001,1,1.6945000000000001,1,19.478149918367347,1.8,0.9522,1
509Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-07-20 12:49:39 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,2,,,5,0.8419024390243901,85.4,2230.218,4,50,78.84400000000002,1,1.2835853658536587,1,2.182,1,5.798483212121214,1,0.8419024390243901,4
509Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_600ms_var1,50,3600,2016-08-12 2:47:53 PM,600,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,14,3,,1,1.0795714285714282,58.3,1412.708,28,50,61.21200000000001,1,1.1923333333333332,1,1.5449999999999997,1,22.999957365853653,1,1.0795714285714282,0.6000000000000005
509Fm3,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-08-11 1:30:00 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,6,2,3,8,0.9472564102564104,88.6,2124.397,12,50,88.31200000000001,1,1.071820512820513,1,1.5048000000000001,1,9.116551173913045,1.6,0.9472564102564104,2
511Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-10-14 1:00:09 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,11,5,1,3,1.2323714285714287,89.7,2867.492,22,50,88.59999999999997,1,1.3880571428571427,1,1.29925,1,27.050003200000003,1,1.2323714285714287,2
511Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2000ms_Var1,50,3600,2016-11-09 2:54:22 PM,2000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,9,11,2,5,1.2955999999999999,85.4,2095.754,18,50,86.98600000000002,1,1.1568857142857143,1,1.5806666666666664,1,20.069956148936175,1.25,1.2955999999999999,2
511Fm2,11_13     ,m,VAChT^flox/flox,VAChT^flox/flox,OK_VAChTfx_Virus_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4000ms_Var1,50,3600,2016-09-28 1:08:12 PM,4000,Stereotaxic viral injection of AAV-Cre in the dorsomedial striatum of control VAChT^flox/flox mice,20,2,,38,1.7271249999999998,53.3,2884.426,40,50,47.62045454545455,1,2.050375,1,2.5101428571428577,1,52.51376179999998,1.7272727272727273,1.7271249999999998,4
