AnimalID,Age,Sex,GenoType,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,BLANK TOUCH LATENCY _1,BLANK TOUCH LATENCY _2,BLANK TOUCH LATENCY _3,CORRECT CENTRE TOUCH LATENCY _1,CORRECT CENTRE TOUCH LATENCY _2,CORRECT REWARD COLLECTION _1,CORRECT REWARD COLLECTION _2,CORRECT TOUCH LATENCY _1,CORRECT TOUCH LATENCY _2,END SUMMARY - BLANK TOUCHES _1,END SUMMARY - CENTRE ITI TOUCHES _1,END SUMMARY - CONDITION _1,END SUMMARY - CORRECTS _1,END SUMMARY - LEFT ITI TOUCHES _1,END SUMMARY - OMISSIONS - OMISSION _1,END SUMMARY - RIGHT ITI TOUCHES _1,OMISSION TO TRAY LATENCY _1,REWARD IR BREAKS - REWARD BEAM CNT _1,SCREEN IR BREAKS - SCREEN IR CNT _1,TRAY ENTERED - CNT _1,TRIAL ANALYSIS - CONDITION _1,TRIAL ANALYSIS - CONDITION _2,TRIAL ANALYSIS - CONDITION _3,TRIAL ANALYSIS - CONDITION _4,TRIAL ANALYSIS - CONDITION _5,TRIAL ANALYSIS - CONDITION _6,TRIAL ANALYSIS - CONDITION _7,TRIAL ANALYSIS - CONDITION _8,TRIAL ANALYSIS - CONDITION _9,TRIAL ANALYSIS - CONDITION _10,TRIAL ANALYSIS - CONDITION _11,TRIAL ANALYSIS - CONDITION _12,TRIAL ANALYSIS - CONDITION _13,TRIAL ANALYSIS - CONDITION _14,TRIAL ANALYSIS - CONDITION _15,TRIAL ANALYSIS - CONDITION _16,TRIAL ANALYSIS - CONDITION _17,TRIAL ANALYSIS - CONDITION _18,TRIAL ANALYSIS - CONDITION _19,TRIAL ANALYSIS - CONDITION _20,TRIAL ANALYSIS - CONDITION _21,TRIAL ANALYSIS - CONDITION _22,TRIAL ANALYSIS - CONDITION _23,TRIAL ANALYSIS - CONDITION _24,TRIAL ANALYSIS - CONDITION _25,TRIAL ANALYSIS - CONDITION _26,TRIAL ANALYSIS - CONDITION _27,TRIAL ANALYSIS - CONDITION _28,TRIAL ANALYSIS - CONDITION _29,TRIAL ANALYSIS - CONDITION _30,TRIAL ANALYSIS - CORRECT _1,TRIAL ANALYSIS - CORRECT _2,TRIAL ANALYSIS - CORRECT _3,TRIAL ANALYSIS - CORRECT _4,TRIAL ANALYSIS - CORRECT _5,TRIAL ANALYSIS - CORRECT _6,TRIAL ANALYSIS - CORRECT _7,TRIAL ANALYSIS - CORRECT _8,TRIAL ANALYSIS - CORRECT _9,TRIAL ANALYSIS - CORRECT _10,TRIAL ANALYSIS - CORRECT _11,TRIAL ANALYSIS - CORRECT _12,TRIAL ANALYSIS - CORRECT _13,TRIAL ANALYSIS - CORRECT _14,TRIAL ANALYSIS - CORRECT _15,TRIAL ANALYSIS - CORRECT _16,TRIAL ANALYSIS - CORRECT _17,TRIAL ANALYSIS - CORRECT _18,TRIAL ANALYSIS - CORRECT _19,TRIAL ANALYSIS - CORRECT _20,TRIAL ANALYSIS - CORRECT _21,TRIAL ANALYSIS - CORRECT _22,TRIAL ANALYSIS - CORRECT _23,TRIAL ANALYSIS - CORRECT _24,TRIAL ANALYSIS - CORRECT _25,TRIAL ANALYSIS - CORRECT _26,TRIAL ANALYSIS - CORRECT _27,TRIAL ANALYSIS - CORRECT _28,TRIAL ANALYSIS - CORRECT _29,TRIAL ANALYSIS - CORRECT _30,TRIAL ANALYSIS - OMISSIONS - OMISSION _1,TRIAL ANALYSIS - OMISSIONS - OMISSION _2,TRIAL ANALYSIS - OMISSIONS - OMISSION _3,TRIAL ANALYSIS - OMISSIONS - OMISSION _4,TRIAL ANALYSIS - OMISSIONS - OMISSION _5,TRIAL ANALYSIS - OMISSIONS - OMISSION _6,TRIAL ANALYSIS - OMISSIONS - OMISSION _7,TRIAL ANALYSIS - OMISSIONS - OMISSION _8,TRIAL ANALYSIS - OMISSIONS - OMISSION _9,TRIAL ANALYSIS - OMISSIONS - OMISSION _10,TRIAL ANALYSIS - OMISSIONS - OMISSION _11,TRIAL ANALYSIS - OMISSIONS - OMISSION _12,TRIAL ANALYSIS - OMISSIONS - OMISSION _13,TRIAL ANALYSIS - OMISSIONS - OMISSION _14,TRIAL ANALYSIS - OMISSIONS - OMISSION _15,TRIAL ANALYSIS - OMISSIONS - OMISSION _16,TRIAL ANALYSIS - OMISSIONS - OMISSION _17,TRIAL ANALYSIS - OMISSIONS - OMISSION _18,TRIAL ANALYSIS - OMISSIONS - OMISSION _19,TRIAL ANALYSIS - OMISSIONS - OMISSION _20,TRIAL ANALYSIS - OMISSIONS - OMISSION _21,TRIAL ANALYSIS - OMISSIONS - OMISSION _22,TRIAL ANALYSIS - OMISSIONS - OMISSION _23,TRIAL ANALYSIS - OMISSIONS - OMISSION _24,TRIAL ANALYSIS - OMISSIONS - OMISSION _25,TRIAL ANALYSIS - OMISSIONS - OMISSION _26,TRIAL ANALYSIS - OMISSIONS - OMISSION _27,TRIAL ANALYSIS - OMISSIONS - OMISSION _28,TRIAL ANALYSIS - OMISSIONS - OMISSION _29,TRIAL ANALYSIS - OMISSIONS - OMISSION _30,TRIAL ANALYSIS - TIME _1,TRIAL ANALYSIS - TIME _2,TRIAL ANALYSIS - TIME _3,TRIAL ANALYSIS - TIME _4,TRIAL ANALYSIS - TIME _5,TRIAL ANALYSIS - TIME _6,TRIAL ANALYSIS - TIME _7,TRIAL ANALYSIS - TIME _8,TRIAL ANALYSIS - TIME _9,TRIAL ANALYSIS - TIME _10,TRIAL ANALYSIS - TIME _11,TRIAL ANALYSIS - TIME _12,TRIAL ANALYSIS - TIME _13,TRIAL ANALYSIS - TIME _14,TRIAL ANALYSIS - TIME _15,TRIAL ANALYSIS - TIME _16,TRIAL ANALYSIS - TIME _17,TRIAL ANALYSIS - TIME _18,TRIAL ANALYSIS - TIME _19,TRIAL ANALYSIS - TIME _20,TRIAL ANALYSIS - TIME _21,TRIAL ANALYSIS - TIME _22,TRIAL ANALYSIS - TIME _23,TRIAL ANALYSIS - TIME _24,TRIAL ANALYSIS - TIME _25,TRIAL ANALYSIS - TIME _26,TRIAL ANALYSIS - TIME _27,TRIAL ANALYSIS - TIME _28,TRIAL ANALYSIS - TIME _29,TRIAL ANALYSIS - TIME _30,CORRECT CENTRE TOUCH LATENCY _3,CORRECT REWARD COLLECTION _3,CORRECT TOUCH LATENCY _3,BLANK TOUCH LATENCY _4,BLANK TOUCH LATENCY _5,BLANK TOUCH LATENCY _6,BLANK TOUCH LATENCY _7,CORRECT CENTRE TOUCH LATENCY _4,CORRECT CENTRE TOUCH LATENCY _5,CORRECT CENTRE TOUCH LATENCY _6,CORRECT CENTRE TOUCH LATENCY _7,CORRECT CENTRE TOUCH LATENCY _8,CORRECT CENTRE TOUCH LATENCY _9,CORRECT CENTRE TOUCH LATENCY _10,CORRECT CENTRE TOUCH LATENCY _11,CORRECT CENTRE TOUCH LATENCY _12,CORRECT CENTRE TOUCH LATENCY _13,CORRECT CENTRE TOUCH LATENCY _14,CORRECT CENTRE TOUCH LATENCY _15,CORRECT CENTRE TOUCH LATENCY _16,CORRECT REWARD COLLECTION _4,CORRECT REWARD COLLECTION _5,CORRECT REWARD COLLECTION _6,CORRECT REWARD COLLECTION _7,CORRECT REWARD COLLECTION _8,CORRECT REWARD COLLECTION _9,CORRECT TOUCH LATENCY _4,CORRECT TOUCH LATENCY _5,CORRECT TOUCH LATENCY _6,CORRECT TOUCH LATENCY _7,CORRECT TOUCH LATENCY _8,CORRECT TOUCH LATENCY _9,CORRECT TOUCH LATENCY _10,CORRECT TOUCH LATENCY _11,CORRECT TOUCH LATENCY _12,CORRECT TOUCH LATENCY _13,CORRECT TOUCH LATENCY _14,CORRECT TOUCH LATENCY _15,CORRECT TOUCH LATENCY _16,CORRECT CENTRE TOUCH LATENCY _17,CORRECT REWARD COLLECTION _10,CORRECT REWARD COLLECTION _11,CORRECT REWARD COLLECTION _12,CORRECT REWARD COLLECTION _13,CORRECT REWARD COLLECTION _14,CORRECT REWARD COLLECTION _15,CORRECT REWARD COLLECTION _16,CORRECT TOUCH LATENCY _17,BLANK TOUCH LATENCY _8,BLANK TOUCH LATENCY _9,BLANK TOUCH LATENCY _10,BLANK TOUCH LATENCY _11,BLANK TOUCH LATENCY _12,BLANK TOUCH LATENCY _13,BLANK TOUCH LATENCY _14,BLANK TOUCH LATENCY _15,BLANK TOUCH LATENCY _16,BLANK TOUCH LATENCY _17,CORRECT CENTRE TOUCH LATENCY _18,CORRECT CENTRE TOUCH LATENCY _19,CORRECT TOUCH LATENCY _18,CORRECT TOUCH LATENCY _19,CORRECT CENTRE TOUCH LATENCY _20,CORRECT TOUCH LATENCY _20,CORRECT CENTRE TOUCH LATENCY _21,CORRECT CENTRE TOUCH LATENCY _22,CORRECT CENTRE TOUCH LATENCY _23,CORRECT CENTRE TOUCH LATENCY _24,CORRECT TOUCH LATENCY _21,CORRECT TOUCH LATENCY _22,CORRECT TOUCH LATENCY _23,CORRECT TOUCH LATENCY _24,CORRECT CENTRE TOUCH LATENCY _25,CORRECT TOUCH LATENCY _25
ires50m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-10 5:29:27 PM,4.468,2.876,8.364,74.96,45.717,13.946,21.058,9.959,5.716,24,0,681.134,7,1,1,9,24.036,0,112,65,30.071,45.072,70.072,95.032,110.033,135.033,155.75,172.82,197.821,218.038,243.038,268.038,290.492,315.492,340.492,365.493,390.493,414.533,429.534,454.534,479.534,504.535,529.535,554.535,569.786,594.786,611.789,636.789,661.789,681.134,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.071,45.072,70.072,95.032,110.033,135.033,155.75,172.82,197.821,218.038,243.038,268.038,290.492,315.492,340.492,365.493,390.493,414.533,429.534,454.534,479.534,504.535,529.535,554.535,569.786,594.786,611.789,636.789,661.789,681.134,47.287,41.344,5.216,4.743,6.922,8.789,8.762,57.453,109.04,141.322,33.393,,,,,,,,,,10.459,12.257,8.93,3.609,,,7.453,9.039,1.32,8.393,,,,,,,,,,,,,,,,,,,2.429,0.407,0.805,0.648,2.714,6.066,,,,,,,,,,,,,,,,,,,,
ires48m10,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-10 5:20:34 PM,4.883,8.505,0.424,127.91,534.668,18.858,,1.317,9.027,11,3,697.599,2,0,1,6,29.285,15,0,25,30.02,49.306,74.306,91.612,116.612,131.613,147.93,162.931,177.931,201.223,224.167,248.566,273.566,298.567,323.567,348.567,373.567,398.568,423.568,448.569,473.569,498.569,523.57,548.57,573.57,598.57,623.571,648.571,673.571,697.599,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.02,49.306,74.306,91.612,116.612,131.613,147.93,162.931,177.931,201.223,224.167,248.566,273.566,298.567,323.567,348.567,373.567,398.568,423.568,448.569,473.569,498.569,523.57,548.57,573.57,598.57,623.571,648.571,673.571,697.599,,,,4.411,0.253,7.646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires47m7,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-10 5:05:48 PM,5.639,2.44,4.143,65.637,24.858,3.229,10.739,9.648,2.299,5,0,701.97,3,0,1,4,2.86,26,0,10,20.057,39.308,61.045,78.922,101.48,118.781,135.136,160.136,176.965,201.966,226.966,251.966,276.966,301.966,326.967,351.967,376.967,401.967,426.968,451.968,476.968,501.968,526.969,551.969,576.969,601.969,626.969,651.97,676.97,701.97,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.057,39.308,61.045,78.922,101.48,118.781,135.136,160.136,176.965,201.966,226.966,251.966,276.966,301.966,326.967,351.967,376.967,401.967,426.968,451.968,476.968,501.968,526.969,551.969,576.969,601.969,626.969,651.97,676.97,701.97,1.354,14.264,1.354,2.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires50m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-09 5:03:42 PM,8.46,2.091,9.748,148.726,5.998,18.94,16.1,9.731,5.998,37,0,693.751,6,5,1,6,16.635,26,123,12,30.061,55.062,80.062,95.063,120.064,144.054,168.787,189.786,207.097,232.098,247.098,272.099,297.1,322.1,337.318,359.823,384.824,409.825,434.825,459.826,484.827,505.435,530.437,546.854,571.855,596.855,621.855,643.75,668.751,693.751,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.061,55.062,80.062,95.063,120.064,144.054,168.787,189.786,207.097,232.098,247.098,272.099,297.1,322.1,337.318,359.823,384.824,409.825,434.825,459.826,484.827,505.435,530.437,546.854,571.855,596.855,621.855,643.75,668.751,693.751,2.31,51.42,2.31,6.433,1.359,9.847,6.565,137.725,130.609,123.313,,,,,,,,,,,,,,,,,7.504,5.606,6.894,,,,,,,,,,,,,,,,,,,,4.604,4.713,6.067,1.776,2.049,,,,,,,,,,,,,,,,,,,,,
ires48m10,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-09 4:44:57 PM,5.624,8.882,5.715,654.48,,,,9.938,,16,0,749.547,1,0,1,0,14.556,19,0,5,30.067,51.761,76.761,101.761,126.761,149.601,174.602,199.602,224.602,249.603,274.603,299.603,324.604,349.604,374.604,399.605,424.605,449.605,474.605,499.606,524.606,549.606,574.606,599.607,624.607,649.608,674.547,699.547,724.547,749.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.067,51.761,76.761,101.761,126.761,149.601,174.602,199.602,224.602,249.603,274.603,299.603,324.604,349.604,374.604,399.605,424.605,449.605,474.605,499.606,524.606,549.606,574.606,599.607,624.607,649.608,674.547,699.547,724.547,749.547,,,,6.003,3.734,7.021,0.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires51m7,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-14 5:30:38 PM,0.225,0.971,3.972,24.483,4.489,18.106,18.734,3.768,4.489,24,0,624.076,19,13,1,3,5.714,34,158,21,25.734,44.503,63.993,85.218,101.765,118.88,137.406,151.374,172.449,197.449,210.192,229.643,247.466,271.322,291.658,306.296,315.679,333.026,357.982,382.982,407.983,432.983,452.419,477.419,501.061,526.062,551.062,574.075,599.076,624.076,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.734,44.503,63.993,85.218,101.765,118.88,137.406,151.374,172.449,197.449,210.192,229.643,247.466,271.322,291.658,306.296,315.679,333.026,357.982,382.982,407.983,432.983,452.419,477.419,501.061,526.062,551.062,574.075,599.076,624.076,6.224,2.778,6.224,1,1.932,4.081,0.327,8.769,2.113,3.525,4.131,6.073,28.568,4.451,2.823,8.855,5.335,5.328,3.257,2.346,12.517,4.835,4.174,14.384,4.309,1.126,8.769,2.113,3.525,4.131,6.073,3.568,4.451,2.823,8.855,5.335,5.328,3.257,2.346,9.955,104.438,66.425,16.415,,,,,9.955,2.642,9.561,,,,,,,,,128.079,58.013,8.641,8.013,,,,,,,,,,,,
ires50m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-14 5:24:16 PM,5.735,1.403,8.885,396.651,,62.69,,5.874,,25,1,682.353,1,1,1,12,6.839,0,92,27,26.859,50.823,75.824,100.824,120.223,145.223,170.224,195.224,220.224,245.224,270.224,285.225,310.225,328.788,353.789,378.789,395.795,416.67,441.671,466.671,481.671,496.986,521.986,546.986,571.987,592.113,617.113,632.352,657.353,682.353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.859,50.823,75.824,100.824,120.223,145.223,170.224,195.224,220.224,245.224,270.224,285.225,310.225,328.788,353.789,378.789,395.795,416.67,441.671,466.671,481.671,496.986,521.986,546.986,571.987,592.113,617.113,632.352,657.353,682.353,,,,4.261,5.746,7.089,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.129,0.731,2.821,1.994,,,,,,,,,,,,,,,,,,,,,,
ires48m10,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-14 5:22:03 PM,1.385,6.583,,45.508,6.737,14.053,30.697,5.507,6.737,4,0,667.199,3,0,1,1,14.382,30,86,96,30.022,45.022,65.53,87.268,107.965,123.945,148.945,171.996,196.881,211.882,226.882,251.882,276.884,296.942,321.942,346.942,371.942,396.943,421.943,446.944,471.944,496.944,521.945,546.945,571.946,596.947,612.197,627.197,642.198,667.198,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.022,45.022,65.53,87.268,107.965,123.945,148.945,171.996,196.881,211.882,226.882,251.882,276.884,296.942,321.942,346.942,371.942,396.943,421.943,446.944,471.944,496.944,521.945,546.945,571.946,596.947,612.197,627.197,642.198,667.198,194.673,18.123,5.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires47m7,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-14 5:10:20 PM,9.869,3.907,,123.128,31.294,18.397,6.284,3.148,6.294,2,0,688.74,7,6,1,2,11.575,0,91,17,30.021,55.022,80.022,105.022,125.001,143.15,168.15,185.728,208.828,233.828,254.515,273.875,290.674,315.674,340.675,355.675,380.675,405.675,430.676,455.676,480.676,505.676,522.993,548.006,573.119,598.12,623.12,638.74,663.74,688.74,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.021,55.022,80.022,105.022,125.001,143.15,168.15,185.728,208.828,233.828,254.515,273.875,290.674,315.674,340.675,355.675,380.675,405.675,430.676,455.676,480.676,505.676,522.993,548.006,573.119,598.12,623.12,638.74,663.74,688.74,8.098,19.719,8.098,,,,,30.686,4.359,234.118,100.746,,,,,,,,,,,,,,,,5.686,4.359,2.317,0.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires50m4,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-11 6:07:56 PM,9.32,1.911,0.47,,,,,,,15,0,633.93,0,3,1,1,52.044,47,80,100,20.026,45.026,70.026,95.027,120.027,135.874,160.875,185.875,210.876,225.877,240.878,255.878,270.878,295.879,320.201,335.202,360.202,377.808,402.809,420.971,439.754,464.755,483.888,498.888,523.888,548.889,566.466,583.929,608.929,633.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.026,45.026,70.026,95.027,120.027,135.874,160.875,185.875,210.876,225.877,240.878,255.878,270.878,295.879,320.201,335.202,360.202,377.808,402.809,420.971,439.754,464.755,483.888,498.888,523.888,548.889,566.466,583.929,608.929,633.929,,,,7.615,9.476,3.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires48m10,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-11 5:51:56 PM,6.516,8.064,9.446,136.124,149.114,99.634,268.605,7.255,9.11,4,0,720.264,2,0,1,4,19.002,27,0,16,20.019,39.021,62.895,87.896,108.887,133.887,156.143,181.143,206.144,231.145,246.145,271.146,296.146,320.259,345.259,370.259,395.259,420.26,445.26,470.26,495.26,520.261,545.261,570.261,595.262,620.262,645.262,670.263,695.263,720.263,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.019,39.021,62.895,87.896,108.887,133.887,156.143,181.143,206.144,231.145,246.145,271.146,296.146,320.259,345.259,370.259,395.259,420.26,445.26,470.26,495.26,520.261,545.261,570.261,595.262,620.262,645.262,670.263,695.263,720.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires51m7,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-21 6:29:51 PM,5.688,9.502,0.188,59.416,57.623,13.093,17.542,4.471,7.622,4,0,672.87,3,6,1,1,9.634,25,100,22,29.694,45.005,60.005,79.477,104.477,129.478,152.1,177.101,192.101,207.101,222.102,237.102,262.102,287.103,312.103,337.103,362.103,379.492,404.492,429.492,454.493,479.493,504.493,529.494,554.494,572.869,597.869,622.87,647.87,672.87,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.694,45.005,60.005,79.477,104.477,129.478,152.1,177.101,192.101,207.101,222.102,237.102,262.102,287.103,312.103,337.103,362.103,379.492,404.492,429.492,454.493,479.493,504.493,529.494,554.494,572.869,597.869,622.87,647.87,672.87,212.391,203.378,2.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ires51m7,3_6       ,m,VGLUT3^ChAT-IRES-flox/flox,VGLUT3^ChAT-IRES-flox/flox,OK_ChATIRESVGLUT3fx_Extinction,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Extinction_Probe,,,Extinction Touch - Helena - DP,EXTINCTION TEST - Helena,30,0,2015-12-18 5:56:56 PM,3.96,5.396,4.535,120.409,32.569,32.758,282.323,2.47,9.812,10,0,735.323,2,2,1,0,2.934,19,114,5,22.952,47.952,72.952,97.955,122.956,140.427,163.184,187.997,212.998,237.998,262.998,287.998,312.999,337.999,362.999,387.999,413,438,460.319,485.32,510.32,535.32,560.321,585.321,610.321,635.321,660.322,685.322,710.322,735.322,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.952,47.952,72.952,97.955,122.956,140.427,163.184,187.997,212.998,237.998,262.998,287.998,312.999,337.999,362.999,387.999,413,438,460.319,485.32,510.32,535.32,560.321,585.321,610.321,635.321,660.322,685.322,710.322,735.322,,,,7.41,1.942,3.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
